stnID,stnName,lowConf,highConf,projectDate,method,projectMethodID,projectMethod,quad_enso_fit,quad_enso_coef_pval,quad_enso_pval,quad_enso_pred,quad_enso_rmse,quad_fit,quad_coef_pval,quad_pval,quad_pred,quad_rmse,lin_enso_fit,lin_enso_coef_pval,lin_enso_pval,lin_enso_pred,lin_enso_rmse,lin_fit,lin_coef_pval,lin_pval,lin_pred,lin_rmse,no_t_quad_fit,no_t_quad_coef_pval,no_t_quad_pval,no_t_quad_pred,no_t_quad_rmse,no_t_lin_fit,no_t_lin_coef_pval,no_t_lin_pval,no_t_lin_pred,no_t_lin_rmse,avg19,stdev19,pred_2k
8658120.0,"Wilmington, NC",2,6,06/20/2024,Quad,3,Quadratic,"{'Intercept': 6749.91088562167, 'np.power(x, 2)': 0.0017314002183999012, 'x': -6.837450994825872, 'z': -46.61694239208107, 'x:z': 0.02355705215205273, 'np.power(z, 2)': 0.4031457470522766}","{'Intercept': 0.003, 'np.power(x, 2)': 0.003, 'x': 0.003, 'z': 0.11, 'x:z': 0.108, 'np.power(z, 2)': 0.224}",6.983521767390861e-05,3.292174040826467,1.881907727992991,"{'Intercept': 6615.219863403045, 'np.power(x, 2)': 0.0016980390628551212, 'x': -6.7032584747685595}","{'Intercept': 0.005, 'np.power(x, 2)': 0.004, 'x': 0.004}",2.845895476183752e-05,3.9707824262623035,1.9660448989255297,"{'Intercept': -86.07337561142631, 'x': 0.0436990200971003, 'z': 0.37067173629702654}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.255}",0.000945243360695152,2.1881051969561724,2.0654778404081564,"{'Intercept': -84.77701592003014, 'x': 0.0430507219548318}","{'Intercept': 0.0, 'x': 0.0}",0.0003626668556310055,2.357645316549423,2.0845227506822304,"{'Intercept': 0.3938941964100166, 'np.power(z, 2)': 0.6001259934194573, 'z': 0.1296754627728009}","{'Intercept': 0.25, 'np.power(z, 2)': 0.113, 'z': 0.724}",0.1934232310182535,0.4790879633784805,2.2262264727433263,"{'Intercept': 0.7361170490713034, 'z': 0.310199040425633}","{'Intercept': 0.007, 'z': 0.381}",0.3807081099560107,0.5810175288584869,2.2661303969271316,2.3684210526315788,4.0443448352234785,0.8591652864106436
8661070.0,"Springmaid Pier, SC",7,12,06/20/2024,Quad,3,Quadratic,"{'Intercept': 29378.318299487833, 'np.power(x, 2)': 0.007421141886983348, 'x': -29.530933398441785, 'z': -45.490500296622564, 'x:z': 0.022965211053131252, 'np.power(z, 2)': 0.7470315695678431}","{'Intercept': 0.001, 'np.power(x, 2)': 0.001, 'x': 0.001, 'z': 0.536, 'x:z': 0.532, 'np.power(z, 2)': 0.135}",1.0541030391112763e-06,8.672062307290616,2.285404301031853,"{'Intercept': 28819.947188541133, 'np.power(x, 2)': 0.007283977420778298, 'x': -28.977192792101583}","{'Intercept': 0.001, 'np.power(x, 2)': 0.001, 'x': 0.001}",1.6552362959302778e-07,9.476063829806662,2.4397973640144173,"{'Intercept': -311.69811532483646, 'x': 0.15726540302583294, 'z': 0.9501130446322797}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.075}",6.3093235302872665e-06,6.132003877133286,2.645390684634789,"{'Intercept': -299.9984440584784, 'x': 0.15143291359097025}","{'Intercept': 0.0, 'x': 0.0}",4.6235172375795955e-06,6.501773049645351,2.7411514924057103,"{'Intercept': 2.1420153363101817, 'np.power(z, 2)': 1.1065794411963155, 'z': 0.19211916831260334}","{'Intercept': 0.001, 'np.power(z, 2)': 0.106, 'z': 0.786}",0.17186229321353205,2.3226006124529586,3.3193249558086073,"{'Intercept': 2.766732423735553, 'z': 0.6299177161544866}","{'Intercept': 0.0, 'z': 0.347}",0.3467213696822754,2.4517735656583097,3.4183808645660796,5.105263157894737,4.306258195826489,1.471287451164244
8665530.0,"Charleston, SC",7,11,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 16625.892189870447, 'np.power(x, 2)': 0.004263308460164758, 'x': -16.838619500879762, 'z': -58.8587628891579, 'x:z': 0.029818195089523804, 'np.power(z, 2)': 0.26798549831354346}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.094, 'x:z': 0.092, 'np.power(z, 2)': 0.501}",9.87104444488504e-13,8.813802986271185,2.2681411981571897,"{'Intercept': 16491.630673236657, 'np.power(x, 2)': 0.0042297524633493335, 'x': -16.704295615006103}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",6.100891871040975e-14,9.63877576206869,2.365083471276041,"{'Intercept': -199.72690786290482, 'x': 0.10146775292515788, 'z': 0.5470788845999642}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.232}",1.1291163995570992e-07,5.370284615314745,2.8981372117787454,"{'Intercept': -197.81359496482872, 'x': 0.10051092188078531}","{'Intercept': 0.0, 'x': 0.0}",2.895535438934049e-08,5.6205109218807365,2.9276894576274635,"{'Intercept': 1.4639528242514774, 'np.power(z, 2)': 0.6629638836476441, 'z': 0.20723737341168297}","{'Intercept': 0.009, 'np.power(z, 2)': 0.276, 'z': 0.726}",0.42472827334995067,1.526075108457547,3.5869871667189432,"{'Intercept': 1.8420090890377347, 'z': 0.40666318306335403}","{'Intercept': 0.0, 'z': 0.471}",0.4711859511874653,1.6386774975060576,3.6173533694278808,5.684210526315789,5.518178358630756,2.0492966217861976
8670870.0,"Fort Pulaski, GA",7,11,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 16183.813618347838, 'np.power(x, 2)': 0.00415587229405079, 'x': -16.402521948428117, 'z': -64.2524477952551, 'x:z': 0.032568922169362455, 'np.power(z, 2)': 0.33698193881509547}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.067, 'x:z': 0.065, 'np.power(z, 2)': 0.395}",9.024298250802758e-14,9.206613749673124,2.2559350921832353,"{'Intercept': 16032.333136651943, 'np.power(x, 2)': 0.004118032957253519, 'x': -16.251000474155262}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",1.1718468198007982e-14,10.14315685548354,2.3828062306106403,"{'Intercept': -218.5566427034491, 'x': 0.11107470678263585, 'z': 0.6462284123408547}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.155}",7.05468471502455e-09,5.9354496184354275,2.8740322637301445,"{'Intercept': -216.29657164013418, 'x': 0.10994446501295858}","{'Intercept': 0.0, 'x': 0.0}",2.22609719266839e-09,6.231025546094003,2.915525266770321,"{'Intercept': 1.6552312200114796, 'np.power(z, 2)': 0.7743287766201733, 'z': 0.25959274688409134}","{'Intercept': 0.004, 'np.power(z, 2)': 0.216, 'z': 0.669}",0.3236934670318036,1.7190170407244771,3.684701334628441,"{'Intercept': 2.096793501496367, 'z': 0.49251817015818716}","{'Intercept': 0.0, 'z': 0.397}",0.3970657437281986,1.8505344164172735,3.724978263641779,6.105263157894737,5.566713940339242,2.464017355494434
8720030.0,"Fernandina Beach, FL",5,9,06/20/2024,Quad,3,Quadratic,"{'Intercept': 10539.088229654219, 'np.power(x, 2)': 0.002703594953024186, 'x': -10.675909479480104, 'z': -18.085306018255988, 'x:z': 0.009068070965440383, 'np.power(z, 2)': 0.4498885179239753}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.503, 'x:z': 0.504, 'np.power(z, 2)': 0.146}",6.405532712580594e-10,6.507878788077505,1.7549136483726222,"{'Intercept': 10444.306199066974, 'np.power(x, 2)': 0.0026804562312849585, 'x': -10.582099774610793}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",1.5651229200110594e-11,6.828921387139417,1.7932632906406267,"{'Intercept': -132.3757330571519, 'x': 0.06752090719391934, 'z': 0.09609871523610261}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.771}",1.123421387832212e-06,4.238533745722805,2.0991252044081645,"{'Intercept': -132.03964457608353, 'x': 0.06735283228433943}","{'Intercept': 0.0, 'x': 0.0}",1.5613184410886372e-07,4.282487967419485,2.100390185781559,"{'Intercept': 1.3686403209624054, 'np.power(z, 2)': 0.6804983488860401, 'z': -0.20204013655337175}","{'Intercept': 0.001, 'np.power(z, 2)': 0.11, 'z': 0.624}",0.27651603685165727,1.6397849764606014,2.5001750831238927,"{'Intercept': 1.756695643912404, 'z': 0.002660206165977858}","{'Intercept': 0.0, 'z': 0.995}",0.9946466300637719,1.755365540829415,2.545853331299778,4.368421052631579,3.451417201926535,1.931574985221232
8720218.0,"Mayport, FL",3,6,06/20/2024,Quad,3,Quadratic,"{'Intercept': 8536.280331078819, 'np.power(x, 2)': 0.0021853300596442887, 'x': -8.638525051359784, 'z': -24.39926159034145, 'x:z': 0.012298248723708698, 'np.power(z, 2)': 0.3131897491473468}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.174, 'x:z': 0.173, 'np.power(z, 2)': 0.127}",1.768645161624843e-11,4.108402068040959,1.162052430478966,"{'Intercept': 8450.620927140319, 'np.power(x, 2)': 0.0021642406646007343, 'x': -8.553418941650861}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",1.1728501959912644e-12,4.477354066395492,1.2092171646477534,"{'Intercept': -89.4567505165623, 'x': 0.045397780004576456, 'z': 0.16498810168511538}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.482}",3.5445775124514966e-06,2.3458621618578945,1.4920261786117028,"{'Intercept': -88.87973343206258, 'x': 0.04510921880784913}","{'Intercept': 0.0, 'x': 0.0}",6.421484530062564e-07,2.421325435024059,1.4972644170161509,"{'Intercept': 0.4530108391627465, 'np.power(z, 2)': 0.48114171092708613, 'z': -0.04256739514062798}","{'Intercept': 0.094, 'np.power(z, 2)': 0.106, 'z': 0.882}",0.2504868454963441,0.594579964464832,1.7461249692493201,"{'Intercept': 0.7273827054930094, 'z': 0.10216458442195939}","{'Intercept': 0.001, 'z': 0.712}",0.712415114470983,0.6763004132820297,1.7788138024135502,2.4210526315789473,2.7951503532146575,0.7457022415328538
8721604.0,"Trident Pier, FL",14,20,06/20/2024,Quad,3,Quadratic,"{'Intercept': 123797.16405964461, 'np.power(x, 2)': 0.030919248594059312, 'x': -123.73725560897543, 'z': -182.43854151200105, 'x:z': 0.09106056555927754, 'np.power(z, 2)': 0.624538444687795}","{'Intercept': 0.001, 'np.power(x, 2)': 0.001, 'x': 0.001, 'z': 0.221, 'x:z': 0.22, 'np.power(z, 2)': 0.389}",1.187623435192422e-06,15.232548556654365,2.6851025542391853,"{'Intercept': 129655.89026745308, 'np.power(x, 2)': 0.032372278722511055, 'x': -129.57248033578026}","{'Intercept': 0.001, 'np.power(x, 2)': 0.001, 'x': 0.001}",4.124958587888754e-08,16.690147783316206,2.8863593051014016,"{'Intercept': -927.7758628525735, 'x': 0.46398967462221524, 'z': 0.9479725229180682}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.265}",9.09673541003698e-06,10.865252321331127,3.5248888639754825,"{'Intercept': -933.7957730812025, 'x': 0.4669632925472753}","{'Intercept': 0.0, 'x': 0.0}",2.2277577581834376e-06,11.337931034482722,3.6084254390321675,"{'Intercept': 3.5713548894044806, 'np.power(z, 2)': 0.8470996679330214, 'z': 0.7161126960770143}","{'Intercept': 0.014, 'np.power(z, 2)': 0.524, 'z': 0.612}",0.5544227216037313,3.4250734583492286,5.301100053205904,"{'Intercept': 4.155611348229977, 'z': 1.1122269645995482}","{'Intercept': 0.0, 'z': 0.377}",0.37702364704379987,3.5994978659302026,5.341860389833364,5.947368421052632,6.1325514375749774,0.04448593678534962
8723214.0,"Virginia Key, FL",4,7,06/20/2024,Quad,3,Quadratic,"{'Intercept': 42018.392028546514, 'np.power(x, 2)': 0.010491168276573318, 'x': -41.99153410188219, 'z': -97.17750572923678, 'x:z': 0.04854608674597693, 'np.power(z, 2)': -0.04204524765328975}","{'Intercept': 0.026, 'np.power(x, 2)': 0.025, 'x': 0.026, 'z': 0.258, 'x:z': 0.257, 'np.power(z, 2)': 0.918}",0.002903329279359126,4.844781874366163,1.56253847499874,"{'Intercept': 42525.666741050874, 'np.power(x, 2)': 0.010617858226368421, 'x': -42.49857670161195}","{'Intercept': 0.02, 'np.power(x, 2)': 0.02, 'x': 0.02}",0.00019885143796744838,5.4106785317271715,1.6220937971519445,"{'Intercept': -284.2990441224433, 'x': 0.1422179394683245, 'z': 0.3937909450171015}","{'Intercept': 0.001, 'x': 0.001, 'z': 0.351}",0.0020351879617880476,3.353169888936918,1.7625851178573397,"{'Intercept': -285.3677419354849, 'x': 0.14274193548387146}","{'Intercept': 0.001, 'x': 0.001}",0.0006175083561439098,3.5419354838709296,1.790700337943834,"{'Intercept': 1.2239501079386457, 'np.power(z, 2)': 0.07757214404624134, 'z': 0.3817103010340223}","{'Intercept': 0.032, 'np.power(z, 2)': 0.884, 'z': 0.506}",0.7122341920245461,1.052487993433195,2.1727406770755175,"{'Intercept': 1.2755635940830696, 'z': 0.41728570505781276}","{'Intercept': 0.004, 'z': 0.413}",0.4133750957694785,1.0669207415541633,2.173574472457404,1.9473684210526316,2.634676539508457,-0.053756699337100144
8723970.0,"Vaca Key, FL",0,1,06/20/2024,Quad,3,Quadratic,"{'Intercept': 2472.1238776564815, 'np.power(x, 2)': 0.0006241775896923656, 'x': -2.484404578588105, 'z': 3.9225302132066755, 'x:z': -0.0019678453307858932, 'np.power(z, 2)': -0.027938836521637415}","{'Intercept': 0.036, 'np.power(x, 2)': 0.034, 'x': 0.035, 'z': 0.685, 'x:z': 0.684, 'np.power(z, 2)': 0.688}",0.024408348095576442,0.7031539247705041,0.3330724108152394,"{'Intercept': 2435.4218420985394, 'np.power(x, 2)': 0.0006149268217925461, 'x': -2.447559066179661}","{'Intercept': 0.033, 'np.power(x, 2)': 0.031, 'x': 0.032}",0.0016917481072633365,0.6567520625276302,0.33517787805514887,"{'Intercept': -21.573299639060988, 'x': 0.010853470551158135, 'z': -0.023730917860083578}","{'Intercept': 0.005, 'x': 0.005, 'z': 0.726}",0.016669254656133815,0.4059902154131194,0.3522694026094831,"{'Intercept': -21.70336734693877, 'x': 0.010918367346938773}","{'Intercept': 0.005, 'x': 0.004}",0.004297763019821065,0.3954081632653086,0.352745523592897,"{'Intercept': 0.129778150057928, 'np.power(z, 2)': -0.011550352614013437, 'z': -0.029742178248601144}","{'Intercept': 0.078, 'np.power(z, 2)': 0.878, 'z': 0.703}",0.8894833071008865,0.14176165102872523,0.3840813495992146,"{'Intercept': 0.12292990966878552, 'z': -0.03366510538641686}","{'Intercept': 0.033, 'z': 0.645}",0.6445133763050432,0.13976246236199394,0.38418006904552815,0.3157894736842105,0.5823927253578186,0.01099690940191067
8724580.0,"Key West, FL",0,1,06/20/2024,Quad,3,Quadratic,"{'Intercept': 646.5718224888926, 'np.power(x, 2)': 0.00016534340700207292, 'x': -0.653948159133352, 'z': 2.705127952534732, 'x:z': -0.0013481945508132447, 'np.power(z, 2)': 0.019773816749663553}","{'Intercept': 0.02, 'np.power(x, 2)': 0.019, 'x': 0.019, 'z': 0.446, 'x:z': 0.451, 'np.power(z, 2)': 0.625}",0.04202252823781577,0.33933364925519527,0.2310326020338256,"{'Intercept': 649.6686098714371, 'np.power(x, 2)': 0.0001661178121163323, 'x': -0.6570390108925009}","{'Intercept': 0.018, 'np.power(x, 2)': 0.017, 'x': 0.017}",0.005621521934402675,0.3358941132913742,0.2333380850254181,"{'Intercept': -5.890211936497807, 'x': 0.002998791824637528, 'z': 0.02958016899786837}","{'Intercept': 0.031, 'x': 0.029, 'z': 0.437}",0.07352973968587681,0.1645526320696149,0.24194269745205602,"{'Intercept': -5.7867604590892485, 'x': 0.002947056645686793}","{'Intercept': 0.033, 'x': 0.031}",0.031143875050312686,0.1780821917808204,0.24298064726396473,"{'Intercept': 0.05292916770235441, 'np.power(z, 2)': 0.024645592118169357, 'z': 0.01801667685809532}","{'Intercept': 0.169, 'np.power(z, 2)': 0.559, 'z': 0.662}",0.6821310532390726,0.050082227302849086,0.24965366036072625,"{'Intercept': 0.06698335787690216, 'z': 0.025430304181907424}","{'Intercept': 0.026, 'z': 0.515}",0.5147112882922831,0.054268205785948445,0.2502584298225725,0.21052631578947367,0.41885390829169555,0.06183655176425873
8725110.0,"Naples, FL",1,2,06/20/2024,Quad,3,Quadratic,"{'Intercept': 2586.7373590343836, 'np.power(x, 2)': 0.0006631821531961716, 'x': -2.6194663861987535, 'z': -20.511336762894857, 'x:z': 0.010337935126455658, 'np.power(z, 2)': 0.014367945072337561}","{'Intercept': 0.087, 'np.power(x, 2)': 0.081, 'x': 0.084, 'z': 0.162, 'x:z': 0.16, 'np.power(z, 2)': 0.917}",0.0010105813127261115,1.5107557996088872,0.7345449919478592,"{'Intercept': 2605.406659855888, 'np.power(x, 2)': 0.0006678254774160495, 'x': -2.63808558551532}","{'Intercept': 0.084, 'np.power(x, 2)': 0.078, 'x': 0.081}",0.0001164362328647069,1.7192577440105197,0.7538122225888936,"{'Intercept': -48.56410332140988, 'x': 0.024637032964303043, 'z': 0.10686424305091421}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.413}",0.00039717882459392985,1.2478192768140275,0.7702155131806164,"{'Intercept': -48.35971103084243, 'x': 0.024534592942484282}","{'Intercept': 0.0, 'x': 0.0}",0.00010077730717656668,1.2983050847457562,0.7747900491519545,"{'Intercept': 0.5007872386271531, 'np.power(z, 2)': 0.0792902250277067, 'z': 0.07133822591515204}","{'Intercept': 0.002, 'np.power(z, 2)': 0.616, 'z': 0.648}",0.7163040270066665,0.4849406819265038,0.8784904029483486,"{'Intercept': 0.5498409593582745, 'z': 0.09542438503537473}","{'Intercept': 0.0, 'z': 0.519}",0.5185874716921592,0.5021287668405872,0.8804517832250441,1.0526315789473684,1.2235505806429963,0.537398489446332
8725520.0,"Fort Myers, FL",1,4,06/20/2024,Lin,1,Linear,"{'Intercept': 3360.042251822369, 'np.power(x, 2)': 0.000869152618757262, 'x': -3.4176561831261614, 'z': -30.17582274055031, 'x:z': 0.015152906783746638, 'np.power(z, 2)': -0.1932923903818049}","{'Intercept': 0.385, 'np.power(x, 2)': 0.371, 'x': 0.378, 'z': 0.391, 'x:z': 0.39, 'np.power(z, 2)': 0.531}",0.018502339955599974,2.9607421206956133,1.5835135789781722,"{'Intercept': 3347.864931335759, 'np.power(x, 2)': 0.0008658663377363475, 'x': -3.405057379606384}","{'Intercept': 0.375, 'np.power(x, 2)': 0.361, 'x': 0.368}",0.0015034087949425295,3.1160533910542654,1.5983726807191252,"{'Intercept': -99.81654798739812, 'x': 0.05062040146876873, 'z': 0.00968018836498806}","{'Intercept': 0.001, 'x': 0.001, 'z': 0.973}",0.0022887011323797024,2.6343044912072884,1.611096931953421,"{'Intercept': -99.80615174299427, 'x': 0.050615174299385036}","{'Intercept': 0.001, 'x': 0.0}",0.0004588766161582691,2.6389610389610425,1.6111151259386824,"{'Intercept': 1.2489539798037734, 'np.power(z, 2)': -0.0838253618459492, 'z': 0.020910949646173568}","{'Intercept': 0.0, 'np.power(z, 2)': 0.8, 'z': 0.949}",0.9679717796839001,1.2175421645191995,1.8058181049796953,"{'Intercept': 1.1964223830394458, 'z': -0.0017327489552543133}","{'Intercept': 0.0, 'z': 0.996}",0.995573068746208,1.197288757517073,1.8069270506248534,2.0,2.3333333333333335,1.4241968557758042
8726520.0,"St. Petersburg, FL",2,4,06/20/2024,Quad,3,Quadratic,"{'Intercept': 2944.499256307278, 'np.power(x, 2)': 0.000761176292017367, 'x': -2.994021260895861, 'z': -17.901545935062344, 'x:z': 0.009103288006473037, 'np.power(z, 2)': -0.21270119790953423}","{'Intercept': 0.013, 'np.power(x, 2)': 0.012, 'x': 0.013, 'z': 0.24, 'x:z': 0.235, 'np.power(z, 2)': 0.222}",1.1864751017138515e-05,2.5018241068951284,0.9880391155880828,"{'Intercept': 2944.356496618497, 'np.power(x, 2)': 0.0007607643692717664, 'x': -2.9931943659586357}","{'Intercept': 0.014, 'np.power(x, 2)': 0.012, 'x': 0.013}",9.84422955248931e-07,2.6601567320740287,1.0127327459381739,"{'Intercept': -57.913015081490535, 'x': 0.029573398940531345, 'z': 0.14346963132406823}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.387}",1.6354203384794567e-05,1.8718095584828731,1.0536206079511072,"{'Intercept': -57.411255090707336, 'x': 0.029322473158089685}","{'Intercept': 0.0, 'x': 0.0}",3.645107638646024e-06,1.9374305812661845,1.059224637555541,"{'Intercept': 0.885029427899748, 'np.power(z, 2)': -0.0868868026525225, 'z': 0.12868098629876673}","{'Intercept': 0.0, 'np.power(z, 2)': 0.675, 'z': 0.525}",0.793741398053356,0.798967234087234,1.226549149308871,"{'Intercept': 0.8354820831947813, 'z': 0.1025446138742419}","{'Intercept': 0.0, 'z': 0.592}",0.5922188614117061,0.7842097762576604,1.228079978475811,1.894736842105263,1.5949481650269413,1.0252417882911686
8726724.0,"Clearwater, FL",3,5,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 26439.020836884654, 'np.power(x, 2)': 0.00661748947610753, 'x': -26.45409125543116, 'z': -167.97803340251508, 'x:z': 0.0838987932732514, 'np.power(z, 2)': -0.326674266830521}","{'Intercept': 0.068, 'np.power(x, 2)': 0.065, 'x': 0.067, 'z': 0.006, 'x:z': 0.006, 'np.power(z, 2)': 0.244}",5.9691985195879e-05,3.990473308687797,1.0010094211909453,"{'Intercept': 27021.554096847878, 'np.power(x, 2)': 0.006762363825694122, 'x': -27.03521726050573}","{'Intercept': 0.099, 'np.power(x, 2)': 0.096, 'x': 0.097}",0.0001729054222741431,4.811713191003946,1.2468997361048029,"{'Intercept': -264.74038386099954, 'x': 0.13264982131802644, 'z': 0.4000513526428705}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.203}",0.0003111900655711207,3.54282881036454,1.2754034157396879,"{'Intercept': -271.42068965516665, 'x': 0.1359605911330021}","{'Intercept': 0.0, 'x': 0.0}",0.00012002363811410425,3.7635467980296085,1.3165783800752662,"{'Intercept': 1.975839474528197, 'np.power(z, 2)': -0.30107000283341445, 'z': 0.6615907646180018}","{'Intercept': 0.0, 'np.power(z, 2)': 0.479, 'z': 0.153}",0.3526806768077527,1.5697765915108426,1.6715632109172844,"{'Intercept': 1.7613922033778275, 'z': 0.5144637609319122}","{'Intercept': 0.0, 'z': 0.205}",0.20532343181298798,1.5041603229118714,1.6880699217535735,2.3157894736842106,1.8871681188415435,0.5748786129115615
8727520.0,"Cedar Key, FL",5,8,06/20/2024,Quad,3,Quadratic,"{'Intercept': 9307.028251803675, 'np.power(x, 2)': 0.002387952355383388, 'x': -9.42849862760826, 'z': -11.976761787126236, 'x:z': 0.006162636590394489, 'np.power(z, 2)': -0.16199840339921076}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.591, 'x:z': 0.583, 'np.power(z, 2)': 0.525}",1.4591065292248876e-10,5.886630794848315,1.4522836357699478,"{'Intercept': 9313.33001519671, 'np.power(x, 2)': 0.002389141123819699, 'x': -9.434079158463978}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",1.5823535267094378e-12,6.051986918424518,1.4696906406290628,"{'Intercept': -114.39520854647009, 'x': 0.05839308902723093, 'z': 0.23703079224179363}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.391}",4.5535223686933344e-07,3.673888248524406,1.7543404275841186,"{'Intercept': -113.56623472787892, 'x': 0.057978526471677325}","{'Intercept': 0.0, 'x': 0.0}",8.579937489108752e-08,3.782302850795986,1.7635275213249821,"{'Intercept': 1.5817226925519403, 'np.power(z, 2)': 0.03997619303427351, 'z': 0.1441985568603872}","{'Intercept': 0.0, 'np.power(z, 2)': 0.912, 'z': 0.685}",0.8923920865897117,1.519617462380315,2.1514760836881592,"{'Intercept': 1.604519183570061, 'z': 0.15622377400915233}","{'Intercept': 0.0, 'z': 0.641}",0.641317840880743,1.526407296565485,2.151660935057471,3.8421052631578947,2.79410406818709,1.7361935475473729
8728690.0,"Apalachicola, FL",4,8,06/20/2024,Quad,3,Quadratic,"{'Intercept': 11712.042567151457, 'np.power(x, 2)': 0.002980065042257981, 'x': -11.81526066469802, 'z': -56.808408058063065, 'x:z': 0.0286287165748195, 'np.power(z, 2)': -0.30801110709483936}","{'Intercept': 0.106, 'np.power(x, 2)': 0.1, 'x': 0.103, 'z': 0.348, 'x:z': 0.344, 'np.power(z, 2)': 0.478}",0.001467361863629641,5.372852434235028,2.073397626705993,"{'Intercept': 12328.87198104757, 'np.power(x, 2)': 0.0031333810119792177, 'x': -12.430420551199035}","{'Intercept': 0.084, 'np.power(x, 2)': 0.08, 'x': 0.082}",0.00010932335627536435,5.8342379505011195,2.120838819119263,"{'Intercept': -193.49134514500378, 'x': 0.09783280362825683, 'z': 0.36423416257153113}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.385}",0.0003522054095769222,4.340132317302306,2.1754692452219824,"{'Intercept': -191.49499999999995, 'x': 0.09683673469387753}","{'Intercept': 0.0, 'x': 0.0}",9.121760033676254e-05,4.502551020408191,2.1935685591610996,"{'Intercept': 2.094580291432812, 'np.power(z, 2)': -0.028456163785910447, 'z': 0.2843525101164367}","{'Intercept': 0.0, 'np.power(z, 2)': 0.955, 'z': 0.587}",0.8545397861541626,1.9452899954281162,2.577143010340186,"{'Intercept': 2.0777085424333666, 'z': 0.27468774395003914}","{'Intercept': 0.0, 'z': 0.575}",0.5748717129336409,1.940364670458347,2.5772323198926816,3.5789473684210527,2.9686470819341295,1.5549265663721599
8729108.0,"Panama City, FL",3,6,06/20/2024,Quad,3,Quadratic,"{'Intercept': 10018.19155052953, 'np.power(x, 2)': 0.002541035289017233, 'x': -10.090628574633582, 'z': -4.126490586540023, 'x:z': 0.0020457558518670402, 'np.power(z, 2)': -0.1457774895210227}","{'Intercept': 0.06, 'np.power(x, 2)': 0.057, 'x': 0.059, 'z': 0.918, 'x:z': 0.919, 'np.power(z, 2)': 0.667}",0.009299352530505898,4.259991611015721,1.6671446854674947,"{'Intercept': 9708.920344736662, 'np.power(x, 2)': 0.002463820247670826, 'x': -9.781603219891101}","{'Intercept': 0.054, 'np.power(x, 2)': 0.051, 'x': 0.053}",0.00042686106498897026,4.182322599435793,1.6722374064390577,"{'Intercept': -127.43288930225593, 'x': 0.06447002812257115, 'z': -0.11641644863594759}","{'Intercept': 0.001, 'x': 0.001, 'z': 0.712}",0.0027223714961530465,3.1126558421460544,1.740967087803174,"{'Intercept': -127.3139391673878, 'x': 0.06441134807586357}","{'Intercept': 0.001, 'x': 0.001}",0.0005908375445812306,3.054629338160069,1.7435830915754924,"{'Intercept': 1.4970192495291708, 'np.power(z, 2)': -0.10331985746799899, 'z': -0.07501781970079552}","{'Intercept': 0.0, 'np.power(z, 2)': 0.781, 'z': 0.841}",0.919925056949622,1.5086981950125689,1.975898284109809,"{'Intercept': 1.4270544382801664, 'z': -0.10618932038834966}","{'Intercept': 0.0, 'z': 0.764}",0.7640441728741213,1.4801490984743413,1.9775698206340189,2.5789473684210527,2.4566415528721817,0.9948956377629656
